date_service,route_id,min,max
2016-04-16,SNC_SNC10,15:39:00,20:05:00
2016-04-16,SNC_SNC11,05:33:00,19:35:00
2016-04-16,SNC_SNC12,05:22:00,23:39:00
2016-04-16,SNC_SNC13,06:25:00,21:22:00
2016-04-16,SNC_SNC14,09:55:00,12:33:00
2016-04-16,SNC_SNC15,06:02:00,23:29:00
2016-04-16,SNC_SNC16,07:33:00,19:16:00
2016-04-16,SNC_SNC17,05:46:00,20:04:00
2016-04-16,SNC_SNC18,05:01:00,19:22:00
2016-04-16,SNC_SNC19,06:55:00,22:39:00
2016-04-16,SNC_SNC20,07:06:00,18:25:00
2016-04-16,SNC_SNC21,15:09:00,17:54:00
2016-04-16,SNC_SNC22,07:15:00,07:52:00
2016-04-16,SNC_SNC23,07:20:00,21:45:00
2016-04-16,SNC_SNC3,05:38:00,20:23:00
2016-04-16,SNC_SNC30,07:25:00,20:45:00
2016-04-16,SNC_SNC31,18:10:00,21:15:00
2016-04-16,SNC_SNC32,12:20:00,25:15:00
2016-04-16,SNC_SNC33,18:25:00,20:25:00
2016-04-16,SNC_SNC35,05:15:00,21:59:00
2016-04-16,SNC_SNC36,19:00:00,21:50:00
2016-04-16,SNC_SNC37,13:35:00,20:00:00
2016-04-16,SNC_SNC38,15:00:00,23:00:00
2016-04-16,SNC_SNC39,14:05:00,22:10:00
2016-04-16,SNC_SNC4,05:24:00,23:24:00
2016-04-16,SNC_SNC40,21:18:00,23:25:00
2016-04-16,SNC_SNC41,19:47:00,25:10:00
2016-04-16,SNC_SNC42,22:45:00,24:20:00
2016-04-16,SNC_SNC43,17:40:00,23:05:00
2016-04-16,SNC_SNC44,13:50:00,17:00:00
2016-04-16,SNC_SNC47,05:35:00,22:48:00
2016-04-16,SNC_SNC48,10:00:00,18:00:00
2016-04-16,SNC_SNC49,13:30:00,19:50:00
2016-04-16,SNC_SNC5,05:50:00,20:11:00
2016-04-16,SNC_SNC50,05:57:00,21:24:00
2016-04-16,SNC_SNC51,17:10:00,18:24:00
2016-04-16,SNC_SNC52,05:00:00,21:40:00
2016-04-16,SNC_SNC53,08:55:00,25:55:00
2016-04-16,SNC_SNC54,07:28:00,22:30:00
2016-04-16,SNC_SNC55,18:40:00,21:05:00
2016-04-16,SNC_SNC59,18:43:00,21:29:00
2016-04-16,SNC_SNC6,17:37:00,21:27:00
2016-04-16,SNC_SNC60,14:30:00,16:55:00
2016-04-16,SNC_SNC61,07:10:00,20:50:00
2016-04-16,SNC_SNC62,08:25:00,12:55:00
2016-04-16,SNC_SNC63,06:24:00,08:00:00
2016-04-16,SNC_SNC64,07:20:00,08:01:00
2016-04-16,SNC_SNC7,17:15:00,22:02:00
2016-04-16,SNC_SNC8,06:32:00,21:27:00
2016-04-16,SNC_SNC9,05:39:00,23:15:00
2016-04-17,SNC_SNC1,05:04:00,21:07:00
2016-04-17,SNC_SNC10,15:39:00,20:05:00
2016-04-17,SNC_SNC11,05:33:00,19:35:00
2016-04-17,SNC_SNC12,05:22:00,23:39:00
2016-04-17,SNC_SNC13,06:25:00,21:22:00
2016-04-17,SNC_SNC14,09:55:00,12:33:00
2016-04-17,SNC_SNC15,06:02:00,23:29:00
2016-04-17,SNC_SNC16,07:33:00,19:16:00
2016-04-17,SNC_SNC17,05:46:00,20:04:00
2016-04-17,SNC_SNC18,05:01:00,19:22:00
2016-04-17,SNC_SNC19,06:55:00,22:39:00
2016-04-17,SNC_SNC20,07:06:00,18:25:00
2016-04-17,SNC_SNC21,15:09:00,17:54:00
2016-04-17,SNC_SNC22,07:15:00,07:52:00
2016-04-17,SNC_SNC23,07:20:00,21:45:00
2016-04-17,SNC_SNC3,05:38:00,20:23:00
2016-04-17,SNC_SNC30,07:25:00,20:45:00
2016-04-17,SNC_SNC31,18:10:00,21:15:00
2016-04-17,SNC_SNC32,12:20:00,25:15:00
2016-04-17,SNC_SNC33,18:25:00,20:25:00
2016-04-17,SNC_SNC35,05:15:00,21:59:00
2016-04-17,SNC_SNC36,19:00:00,21:50:00
2016-04-17,SNC_SNC37,13:35:00,20:00:00
2016-04-17,SNC_SNC38,15:00:00,23:00:00
2016-04-17,SNC_SNC39,14:05:00,22:10:00
2016-04-17,SNC_SNC4,05:24:00,23:24:00
2016-04-17,SNC_SNC40,21:18:00,23:25:00
2016-04-17,SNC_SNC41,19:47:00,25:10:00
2016-04-17,SNC_SNC42,22:45:00,24:20:00
2016-04-17,SNC_SNC43,17:40:00,23:05:00
2016-04-17,SNC_SNC44,13:50:00,17:00:00
2016-04-17,SNC_SNC47,05:35:00,22:48:00
2016-04-17,SNC_SNC48,10:00:00,18:00:00
2016-04-17,SNC_SNC49,13:30:00,19:50:00
2016-04-17,SNC_SNC5,05:50:00,20:11:00
2016-04-17,SNC_SNC50,05:57:00,21:24:00
2016-04-17,SNC_SNC51,17:10:00,18:24:00
2016-04-17,SNC_SNC52,05:00:00,21:40:00
2016-04-17,SNC_SNC53,08:55:00,25:55:00
2016-04-17,SNC_SNC54,07:28:00,22:30:00
2016-04-17,SNC_SNC55,18:40:00,21:05:00
2016-04-17,SNC_SNC59,18:43:00,21:29:00
2016-04-17,SNC_SNC6,17:37:00,21:27:00
2016-04-17,SNC_SNC60,14:30:00,16:55:00
2016-04-17,SNC_SNC61,07:10:00,20:50:00
2016-04-17,SNC_SNC62,08:25:00,12:55:00
2016-04-17,SNC_SNC63,06:24:00,08:00:00
2016-04-17,SNC_SNC64,07:20:00,08:01:00
2016-04-17,SNC_SNC7,17:15:00,22:02:00
2016-04-17,SNC_SNC8,06:32:00,21:27:00
2016-04-17,SNC_SNC9,05:39:00,23:15:00
2016-04-18,C38_1380,06:57:00,18:05:00
2016-04-18,C38_3000,05:55:00,20:58:00
2016-04-18,C38_3030,07:10:00,19:40:00
2016-04-18,C38_4100,06:15:00,19:58:00
2016-04-18,C38_4101,07:10:00,19:02:00
2016-04-18,C38_4110,05:55:00,19:51:00
2016-04-18,C38_4500,05:55:00,19:37:00
2016-04-18,C38_5000,06:30:00,18:57:00
2016-04-18,C38_5100,06:30:00,20:45:00
2016-04-18,C38_5110,06:50:00,20:11:00
2016-04-18,C38_5120,06:00:00,19:55:00
2016-04-18,C38_5130,07:10:00,21:05:00
2016-04-18,C38_5200,06:10:00,20:00:00
2016-04-18,C38_6010,06:25:00,18:41:00
2016-04-18,C38_6020,06:05:00,21:38:00
2016-04-18,C38_6021,06:45:00,19:12:00
2016-04-18,C38_6051,06:40:00,19:43:00
2016-04-18,C38_6052,06:59:00,18:19:00
2016-04-18,C38_6060,06:00:00,21:23:00
2016-04-18,C38_6070,06:30:00,20:29:00
2016-04-18,C38_6200,06:10:00,20:20:00
2016-04-18,C38_6550,06:25:00,20:13:00
2016-04-18,C38_7000,06:15:00,19:55:00
2016-04-18,C38_7010,06:00:00,20:00:00
2016-04-18,C38_7110,06:30:00,18:54:00
2016-04-18,C38_7300,05:30:00,20:11:00
2016-04-18,C38_7320,06:11:00,19:42:00
2016-04-18,C38_7330,06:40:00,18:55:00
2016-04-18,C38_7350,06:13:00,19:35:00
2016-04-18,C38_7360,06:58:00,17:57:00
2016-04-18,C38_EXP1,03:49:00,23:09:00
2016-04-18,C38_EXP2,05:47:00,20:52:00
2016-04-18,C38_EXP3,06:15:00,20:36:00
2016-04-18,C38_MON07,08:50:00,12:00:00
2016-04-18,C38_MUR05,08:20:00,11:30:00
2016-04-18,C38_MUR12,08:50:00,12:25:00
2016-04-18,GSV_G10,03:08:00,20:43:00
2016-04-18,GSV_G11,06:26:00,20:20:00
2016-04-18,GSV_G12,06:59:00,19:58:00
2016-04-18,GSV_G13,06:30:00,19:43:00
2016-04-18,GSV_G20,03:14:00,20:36:00
2016-04-18,GSV_G21,07:00:00,19:30:00
2016-04-18,GSV_G22,06:35:00,17:30:00
2016-04-18,GSV_G30,06:24:00,19:36:00
2016-04-18,GSV_G40,04:00:00,21:35:00
2016-04-18,GSV_G41,04:05:00,21:32:00
2016-04-18,GSV_G50,06:41:00,20:30:00
2016-04-18,GSV_G51,06:50:00,20:29:00
2016-04-18,GSV_G61,06:22:00,20:21:00
2016-04-18,GSV_G62,06:16:00,20:00:00
2016-04-18,GSV_G65,07:08:00,19:12:00
2016-04-18,SNC_SNC1,05:04:00,21:07:00
2016-04-18,SNC_SNC10,15:39:00,20:05:00
2016-04-18,SNC_SNC11,05:33:00,19:35:00
2016-04-18,SNC_SNC12,05:22:00,23:39:00
2016-04-18,SNC_SNC13,06:25:00,21:22:00
2016-04-18,SNC_SNC14,09:55:00,12:33:00
2016-04-18,SNC_SNC15,06:02:00,23:29:00
2016-04-18,SNC_SNC16,07:33:00,19:16:00
2016-04-18,SNC_SNC17,05:46:00,20:04:00
2016-04-18,SNC_SNC18,05:01:00,19:22:00
2016-04-18,SNC_SNC19,06:55:00,22:39:00
2016-04-18,SNC_SNC20,07:06:00,18:25:00
2016-04-18,SNC_SNC21,15:09:00,17:54:00
2016-04-18,SNC_SNC22,07:15:00,07:52:00
2016-04-18,SNC_SNC23,07:20:00,20:25:00
2016-04-18,SNC_SNC3,05:38:00,20:23:00
2016-04-18,SNC_SNC30,07:25:00,20:45:00
2016-04-18,SNC_SNC31,18:10:00,21:15:00
2016-04-18,SNC_SNC32,12:20:00,25:15:00
2016-04-18,SNC_SNC33,18:25:00,20:25:00
2016-04-18,SNC_SNC35,05:15:00,21:59:00
2016-04-18,SNC_SNC36,19:00:00,21:50:00
2016-04-18,SNC_SNC37,13:35:00,20:00:00
2016-04-18,SNC_SNC38,15:00:00,23:00:00
2016-04-18,SNC_SNC39,14:05:00,22:10:00
2016-04-18,SNC_SNC4,05:24:00,23:24:00
2016-04-18,SNC_SNC40,21:18:00,23:25:00
2016-04-18,SNC_SNC41,19:47:00,25:10:00
2016-04-18,SNC_SNC42,22:45:00,24:20:00
2016-04-18,SNC_SNC43,17:40:00,23:05:00
2016-04-18,SNC_SNC44,13:50:00,17:00:00
2016-04-18,SNC_SNC47,05:35:00,22:48:00
2016-04-18,SNC_SNC48,10:00:00,18:00:00
2016-04-18,SNC_SNC49,13:30:00,19:50:00
2016-04-18,SNC_SNC5,05:50:00,20:11:00
2016-04-18,SNC_SNC50,05:57:00,21:24:00
2016-04-18,SNC_SNC51,17:10:00,18:24:00
2016-04-18,SNC_SNC52,05:00:00,21:40:00
2016-04-18,SNC_SNC53,08:55:00,25:55:00
2016-04-18,SNC_SNC54,07:28:00,22:30:00
2016-04-18,SNC_SNC55,18:40:00,21:05:00
2016-04-18,SNC_SNC59,18:43:00,21:29:00
2016-04-18,SNC_SNC6,17:37:00,21:27:00
2016-04-18,SNC_SNC60,14:30:00,16:55:00
2016-04-18,SNC_SNC61,07:10:00,20:50:00
2016-04-18,SNC_SNC62,08:25:00,12:55:00
2016-04-18,SNC_SNC63,06:24:00,08:00:00
2016-04-18,SNC_SNC64,07:20:00,08:01:00
2016-04-18,SNC_SNC7,17:15:00,22:02:00
2016-04-18,SNC_SNC8,06:32:00,21:27:00
2016-04-18,SNC_SNC9,05:39:00,23:15:00
2016-04-18,TPV_1,06:00:00,20:24:00
2016-04-18,TPV_10,06:31:00,18:54:00
2016-04-18,TPV_2,06:30:00,20:00:00
2016-04-18,TPV_20,06:53:00,19:31:00
2016-04-18,TPV_3,06:25:00,19:36:00
2016-04-18,TPV_A,06:40:00,18:45:00
2016-04-18,TPV_D,07:00:00,19:06:00
2016-04-18,TPV_E2,08:30:00,16:41:00
2016-04-18,TPV_G,07:55:00,18:57:00
2016-04-18,TPV_L,06:51:00,18:53:00
2016-04-18,TPV_N,07:22:00,19:03:00
2016-04-18,TPV_TAD-C,08:45:00,18:00:00
2016-04-18,TPV_TAD-D,09:20:00,19:00:00
2016-04-18,TPV_TAD-E1,08:20:00,16:50:00
2016-04-18,TPV_TAD-E2,08:25:00,16:46:00
2016-04-18,TPV_TAD-F,09:00:00,16:15:00
2016-04-18,TPV_TAD-G,09:00:00,17:30:00
2016-04-18,TPV_TAD-HO,08:55:00,18:15:00
2016-04-18,TPV_TAD-S,09:15:00,16:13:00
2016-04-18,TPV_W,06:20:00,19:50:00
2016-04-19,C38_1380,06:57:00,18:05:00
2016-04-19,C38_3000,05:55:00,20:58:00
2016-04-19,C38_3030,07:10:00,19:40:00
2016-04-19,C38_4100,06:15:00,19:58:00
2016-04-19,C38_4101,07:10:00,19:02:00
2016-04-19,C38_4110,05:55:00,19:51:00
2016-04-19,C38_4500,05:55:00,19:37:00
2016-04-19,C38_5000,06:30:00,18:57:00
2016-04-19,C38_5100,06:30:00,20:45:00
2016-04-19,C38_5110,06:50:00,20:11:00
2016-04-19,C38_5120,06:00:00,19:55:00
2016-04-19,C38_5130,07:10:00,21:05:00
2016-04-19,C38_5200,06:10:00,20:00:00
2016-04-19,C38_6010,06:25:00,18:41:00
2016-04-19,C38_6020,06:05:00,21:38:00
2016-04-19,C38_6021,06:45:00,19:12:00
2016-04-19,C38_6051,06:40:00,19:43:00
2016-04-19,C38_6052,06:59:00,18:19:00
2016-04-19,C38_6060,06:00:00,21:23:00
2016-04-19,C38_6070,06:30:00,20:29:00
2016-04-19,C38_6200,06:10:00,20:20:00
2016-04-19,C38_6550,06:25:00,20:13:00
2016-04-19,C38_7000,06:15:00,19:55:00
2016-04-19,C38_7010,06:00:00,20:00:00
2016-04-19,C38_7110,06:30:00,18:54:00
2016-04-19,C38_7300,05:30:00,20:11:00
2016-04-19,C38_7320,06:11:00,19:42:00
2016-04-19,C38_7330,06:40:00,18:55:00
2016-04-19,C38_7350,06:13:00,19:35:00
2016-04-19,C38_7360,06:58:00,17:57:00
2016-04-19,C38_EXP1,03:49:00,23:09:00
2016-04-19,C38_EXP2,05:47:00,20:52:00
2016-04-19,C38_EXP3,06:15:00,20:36:00
2016-04-19,C38_MON07,08:50:00,12:00:00
2016-04-19,GSV_G10,03:08:00,20:43:00
2016-04-19,GSV_G11,06:26:00,20:20:00
2016-04-19,GSV_G12,06:59:00,19:58:00
2016-04-19,GSV_G13,06:30:00,19:43:00
2016-04-19,GSV_G20,03:14:00,20:36:00
2016-04-19,GSV_G21,07:00:00,19:30:00
2016-04-19,GSV_G22,07:35:00,17:30:00
2016-04-19,GSV_G30,06:24:00,19:36:00
2016-04-19,GSV_G40,04:00:00,21:35:00
2016-04-19,GSV_G41,04:05:00,21:32:00
2016-04-19,GSV_G50,06:41:00,20:30:00
2016-04-19,GSV_G51,06:50:00,20:29:00
2016-04-19,GSV_G61,06:22:00,20:21:00
2016-04-19,GSV_G62,06:16:00,20:00:00
2016-04-19,GSV_G65,07:08:00,19:12:00
2016-04-19,SNC_SNC1,05:04:00,21:07:00
2016-04-19,SNC_SNC10,15:39:00,20:05:00
2016-04-19,SNC_SNC11,05:33:00,19:35:00
2016-04-19,SNC_SNC12,05:22:00,23:39:00
2016-04-19,SNC_SNC13,06:25:00,21:22:00
2016-04-19,SNC_SNC14,09:55:00,12:33:00
2016-04-19,SNC_SNC15,06:02:00,23:29:00
2016-04-19,SNC_SNC16,07:33:00,19:16:00
2016-04-19,SNC_SNC17,05:46:00,20:04:00
2016-04-19,SNC_SNC18,05:01:00,19:22:00
2016-04-19,SNC_SNC19,06:55:00,22:39:00
2016-04-19,SNC_SNC20,07:06:00,18:25:00
2016-04-19,SNC_SNC21,15:09:00,17:54:00
2016-04-19,SNC_SNC22,07:15:00,07:52:00
2016-04-19,SNC_SNC23,07:20:00,20:25:00
2016-04-19,SNC_SNC3,05:38:00,20:23:00
2016-04-19,SNC_SNC30,07:25:00,20:45:00
2016-04-19,SNC_SNC31,18:10:00,21:15:00
2016-04-19,SNC_SNC32,12:20:00,25:15:00
2016-04-19,SNC_SNC33,18:25:00,20:25:00
2016-04-19,SNC_SNC35,05:15:00,21:59:00
2016-04-19,SNC_SNC36,19:00:00,21:50:00
2016-04-19,SNC_SNC37,13:35:00,20:00:00
2016-04-19,SNC_SNC38,15:00:00,23:00:00
2016-04-19,SNC_SNC39,14:05:00,22:10:00
2016-04-19,SNC_SNC4,05:24:00,23:24:00
2016-04-19,SNC_SNC40,21:18:00,23:25:00
2016-04-19,SNC_SNC41,19:47:00,25:10:00
2016-04-19,SNC_SNC42,22:45:00,24:20:00
2016-04-19,SNC_SNC43,17:40:00,23:05:00
2016-04-19,SNC_SNC44,13:50:00,17:00:00
2016-04-19,SNC_SNC47,05:35:00,22:48:00
2016-04-19,SNC_SNC48,10:00:00,18:00:00
2016-04-19,SNC_SNC49,13:30:00,19:50:00
2016-04-19,SNC_SNC5,05:50:00,20:11:00
2016-04-19,SNC_SNC50,05:57:00,21:24:00
2016-04-19,SNC_SNC51,17:10:00,18:24:00
2016-04-19,SNC_SNC52,05:00:00,21:40:00
2016-04-19,SNC_SNC53,08:55:00,25:55:00
2016-04-19,SNC_SNC54,07:28:00,22:30:00
2016-04-19,SNC_SNC55,18:40:00,21:05:00
2016-04-19,SNC_SNC59,18:43:00,21:29:00
2016-04-19,SNC_SNC6,17:37:00,21:27:00
2016-04-19,SNC_SNC60,14:30:00,16:55:00
2016-04-19,SNC_SNC61,07:10:00,20:50:00
2016-04-19,SNC_SNC62,08:25:00,12:55:00
2016-04-19,SNC_SNC63,06:24:00,08:00:00
2016-04-19,SNC_SNC64,07:20:00,08:01:00
2016-04-19,SNC_SNC7,17:15:00,22:02:00
2016-04-19,SNC_SNC8,06:32:00,21:27:00
2016-04-19,SNC_SNC9,05:39:00,23:15:00
2016-04-19,TPV_1,06:00:00,20:24:00
2016-04-19,TPV_10,06:31:00,18:54:00
2016-04-19,TPV_2,06:30:00,20:00:00
2016-04-19,TPV_20,06:53:00,19:31:00
2016-04-19,TPV_3,06:25:00,19:36:00
2016-04-19,TPV_A,06:40:00,18:45:00
2016-04-19,TPV_D,07:00:00,19:06:00
2016-04-19,TPV_E2,08:30:00,16:41:00
2016-04-19,TPV_G,07:55:00,18:57:00
2016-04-19,TPV_L,06:51:00,18:53:00
2016-04-19,TPV_N,07:22:00,19:03:00
2016-04-19,TPV_TAD-C,08:45:00,18:00:00
2016-04-19,TPV_TAD-D,09:20:00,19:00:00
2016-04-19,TPV_TAD-E1,08:20:00,16:50:00
2016-04-19,TPV_TAD-E2,08:25:00,16:46:00
2016-04-19,TPV_TAD-F,09:00:00,16:15:00
2016-04-19,TPV_TAD-G,09:00:00,17:30:00
2016-04-19,TPV_TAD-HO,08:55:00,18:15:00
2016-04-19,TPV_TAD-S,09:15:00,16:13:00
2016-04-19,TPV_W,06:20:00,19:50:00
2016-04-20,C38_1380,06:57:00,18:05:00
2016-04-20,C38_3000,05:55:00,20:58:00
2016-04-20,C38_3030,07:10:00,19:40:00
2016-04-20,C38_4100,06:15:00,19:58:00
2016-04-20,C38_4101,07:10:00,19:02:00
2016-04-20,C38_4110,05:55:00,19:51:00
2016-04-20,C38_4500,05:55:00,19:37:00
2016-04-20,C38_5000,06:30:00,18:57:00
2016-04-20,C38_5100,06:30:00,20:45:00
2016-04-20,C38_5110,06:50:00,20:11:00
2016-04-20,C38_5120,06:00:00,19:55:00
2016-04-20,C38_5130,07:10:00,21:05:00
2016-04-20,C38_5200,06:10:00,20:00:00
2016-04-20,C38_6010,06:25:00,18:41:00
2016-04-20,C38_6020,06:05:00,21:38:00
2016-04-20,C38_6021,06:45:00,19:12:00
2016-04-20,C38_6051,06:40:00,19:43:00
2016-04-20,C38_6052,06:59:00,18:19:00
2016-04-20,C38_6060,06:00:00,21:23:00
2016-04-20,C38_6070,06:30:00,20:29:00
2016-04-20,C38_6200,06:10:00,20:20:00
2016-04-20,C38_6550,06:25:00,20:13:00
2016-04-20,C38_7000,06:15:00,19:55:00
2016-04-20,C38_7010,06:00:00,20:00:00
2016-04-20,C38_7110,06:30:00,18:54:00
2016-04-20,C38_7300,05:30:00,20:11:00
2016-04-20,C38_7320,06:11:00,19:42:00
2016-04-20,C38_7330,06:40:00,18:55:00
2016-04-20,C38_7350,06:13:00,19:35:00
2016-04-20,C38_7360,06:58:00,17:57:00
2016-04-20,C38_EXP1,03:49:00,23:09:00
2016-04-20,C38_EXP2,05:47:00,20:52:00
2016-04-20,C38_EXP3,06:15:00,20:36:00
2016-04-20,C38_MON07,08:50:00,12:00:00
2016-04-20,GSV_G10,03:08:00,20:43:00
2016-04-20,GSV_G11,06:26:00,20:20:00
2016-04-20,GSV_G12,06:59:00,19:58:00
2016-04-20,GSV_G13,06:30:00,19:43:00
2016-04-20,GSV_G20,03:14:00,20:36:00
2016-04-20,GSV_G21,07:00:00,19:30:00
2016-04-20,GSV_G22,07:35:00,13:40:00
2016-04-20,GSV_G30,06:24:00,19:36:00
2016-04-20,GSV_G40,04:00:00,21:35:00
2016-04-20,GSV_G41,04:05:00,21:32:00
2016-04-20,GSV_G50,06:41:00,20:30:00
2016-04-20,GSV_G51,06:50:00,20:29:00
2016-04-20,GSV_G61,06:22:00,20:21:00
2016-04-20,GSV_G62,06:16:00,20:00:00
2016-04-20,GSV_G65,07:08:00,19:12:00
2016-04-20,SNC_SNC1,05:04:00,21:07:00
2016-04-20,SNC_SNC10,15:39:00,20:05:00
2016-04-20,SNC_SNC11,05:33:00,19:35:00
2016-04-20,SNC_SNC12,05:22:00,23:39:00
2016-04-20,SNC_SNC13,06:25:00,21:22:00
2016-04-20,SNC_SNC14,09:55:00,12:33:00
2016-04-20,SNC_SNC15,06:02:00,23:29:00
2016-04-20,SNC_SNC16,07:33:00,19:16:00
2016-04-20,SNC_SNC17,05:46:00,20:04:00
2016-04-20,SNC_SNC18,05:01:00,19:22:00
2016-04-20,SNC_SNC19,06:55:00,22:39:00
2016-04-20,SNC_SNC20,07:06:00,18:25:00
2016-04-20,SNC_SNC21,15:09:00,17:54:00
2016-04-20,SNC_SNC22,07:15:00,07:52:00
2016-04-20,SNC_SNC23,07:20:00,20:25:00
2016-04-20,SNC_SNC3,05:38:00,20:23:00
2016-04-20,SNC_SNC30,07:25:00,20:45:00
2016-04-20,SNC_SNC31,18:10:00,21:15:00
2016-04-20,SNC_SNC32,12:20:00,25:15:00
2016-04-20,SNC_SNC33,18:25:00,20:25:00
2016-04-20,SNC_SNC35,05:15:00,21:59:00
2016-04-20,SNC_SNC36,19:00:00,21:50:00
2016-04-20,SNC_SNC37,13:35:00,20:00:00
2016-04-20,SNC_SNC38,15:00:00,23:00:00
2016-04-20,SNC_SNC39,14:05:00,22:10:00
2016-04-20,SNC_SNC4,05:24:00,23:24:00
2016-04-20,SNC_SNC40,21:18:00,23:25:00
2016-04-20,SNC_SNC41,19:47:00,25:10:00
2016-04-20,SNC_SNC42,22:45:00,24:20:00
2016-04-20,SNC_SNC43,17:40:00,23:05:00
2016-04-20,SNC_SNC44,13:50:00,17:00:00
2016-04-20,SNC_SNC47,05:35:00,22:48:00
2016-04-20,SNC_SNC48,10:00:00,18:00:00
2016-04-20,SNC_SNC49,13:30:00,19:50:00
2016-04-20,SNC_SNC5,05:50:00,20:11:00
2016-04-20,SNC_SNC50,05:57:00,21:24:00
2016-04-20,SNC_SNC51,17:10:00,18:24:00
2016-04-20,SNC_SNC52,05:00:00,21:40:00
2016-04-20,SNC_SNC53,08:55:00,25:55:00
2016-04-20,SNC_SNC54,07:28:00,22:30:00
2016-04-20,SNC_SNC55,18:40:00,21:05:00
2016-04-20,SNC_SNC59,18:43:00,21:29:00
2016-04-20,SNC_SNC6,17:37:00,21:27:00
2016-04-20,SNC_SNC60,14:30:00,16:55:00
2016-04-20,SNC_SNC61,07:10:00,20:50:00
2016-04-20,SNC_SNC62,08:25:00,12:55:00
2016-04-20,SNC_SNC63,06:24:00,08:00:00
2016-04-20,SNC_SNC64,07:20:00,08:01:00
2016-04-20,SNC_SNC7,17:15:00,22:02:00
2016-04-20,SNC_SNC8,06:32:00,21:27:00
2016-04-20,SNC_SNC9,05:39:00,23:15:00
2016-04-20,TPV_1,06:00:00,20:24:00
2016-04-20,TPV_10,06:31:00,18:54:00
2016-04-20,TPV_2,06:30:00,20:00:00
2016-04-20,TPV_20,06:53:00,19:31:00
2016-04-20,TPV_3,06:25:00,19:36:00
2016-04-20,TPV_A,06:40:00,18:45:00
2016-04-20,TPV_D,07:00:00,19:06:00
2016-04-20,TPV_E2,08:30:00,16:41:00
2016-04-20,TPV_G,07:55:00,18:57:00
2016-04-20,TPV_L,06:51:00,18:53:00
2016-04-20,TPV_N,07:22:00,19:03:00
2016-04-20,TPV_TAD-C,08:45:00,18:00:00
2016-04-20,TPV_TAD-D,09:20:00,19:00:00
2016-04-20,TPV_TAD-E1,08:20:00,16:50:00
2016-04-20,TPV_TAD-E2,08:25:00,16:46:00
2016-04-20,TPV_TAD-F,09:00:00,16:15:00
2016-04-20,TPV_TAD-G,09:00:00,17:30:00
2016-04-20,TPV_TAD-HO,08:55:00,18:15:00
2016-04-20,TPV_TAD-S,09:15:00,16:13:00
2016-04-20,TPV_W,06:20:00,19:50:00
2016-04-21,C38_1380,06:57:00,18:05:00
2016-04-21,C38_3000,05:55:00,20:58:00
2016-04-21,C38_3030,07:10:00,19:40:00
2016-04-21,C38_4100,06:15:00,19:58:00
2016-04-21,C38_4101,07:10:00,19:02:00
2016-04-21,C38_4110,05:55:00,19:51:00
2016-04-21,C38_4500,05:55:00,19:37:00
2016-04-21,C38_5000,06:30:00,18:57:00
2016-04-21,C38_5100,06:30:00,20:45:00
2016-04-21,C38_5110,06:50:00,20:11:00
2016-04-21,C38_5120,06:00:00,19:55:00
2016-04-21,C38_5130,07:10:00,21:05:00
2016-04-21,C38_5200,06:10:00,20:00:00
2016-04-21,C38_6010,06:25:00,18:41:00
2016-04-21,C38_6020,06:05:00,21:38:00
2016-04-21,C38_6021,06:45:00,19:12:00
2016-04-21,C38_6051,06:40:00,19:43:00
2016-04-21,C38_6052,06:59:00,18:19:00
2016-04-21,C38_6060,06:00:00,21:23:00
2016-04-21,C38_6070,06:30:00,20:29:00
2016-04-21,C38_6200,06:10:00,20:20:00
2016-04-21,C38_6550,06:25:00,20:13:00
2016-04-21,C38_7000,06:15:00,19:55:00
2016-04-21,C38_7010,06:00:00,20:00:00
2016-04-21,C38_7110,06:30:00,18:54:00
2016-04-21,C38_7300,05:30:00,20:11:00
2016-04-21,C38_7320,06:11:00,19:42:00
2016-04-21,C38_7330,06:40:00,18:55:00
2016-04-21,C38_7350,06:13:00,19:35:00
2016-04-21,C38_7360,06:58:00,17:57:00
2016-04-21,C38_EXP1,03:49:00,23:09:00
2016-04-21,C38_EXP2,05:47:00,20:52:00
2016-04-21,C38_EXP3,06:15:00,20:36:00
2016-04-21,C38_MON07,08:50:00,12:00:00
2016-04-21,GSV_G10,03:08:00,20:43:00
2016-04-21,GSV_G11,06:26:00,20:20:00
2016-04-21,GSV_G12,06:59:00,19:58:00
2016-04-21,GSV_G13,06:30:00,19:43:00
2016-04-21,GSV_G20,03:14:00,20:36:00
2016-04-21,GSV_G21,07:00:00,19:30:00
2016-04-21,GSV_G22,07:35:00,17:30:00
2016-04-21,GSV_G30,06:24:00,19:36:00
2016-04-21,GSV_G40,04:00:00,21:35:00
2016-04-21,GSV_G41,04:05:00,21:32:00
2016-04-21,GSV_G50,06:41:00,20:30:00
2016-04-21,GSV_G51,06:50:00,20:29:00
2016-04-21,GSV_G61,06:22:00,20:21:00
2016-04-21,GSV_G62,06:16:00,20:00:00
2016-04-21,GSV_G65,07:08:00,19:12:00
2016-04-21,SNC_SNC1,05:04:00,21:07:00
2016-04-21,SNC_SNC10,15:39:00,20:05:00
2016-04-21,SNC_SNC11,05:33:00,19:35:00
2016-04-21,SNC_SNC12,05:22:00,23:39:00
2016-04-21,SNC_SNC13,06:25:00,21:22:00
2016-04-21,SNC_SNC14,09:55:00,12:33:00
2016-04-21,SNC_SNC15,06:02:00,23:29:00
2016-04-21,SNC_SNC16,07:33:00,19:16:00
